manifest_path,dataset,dataset_source,dataset_folder,run_variant,created_at,prompt_version,prompt_language,prompt_docx_recorded,prompt_docx_resolved,prompt_docx_sha256,source_mode,model_n,models,conditions,is_primary_run
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122121\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:21:21,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122209\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:22:09,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122257\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:22:57,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122344\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:23:44,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122433\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:24:33,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122521\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:25:21,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122609\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:26:09,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122657\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:26:57,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122746\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:27:46,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122834\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:28:34,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_122922\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:29:22,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123010\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:30:10,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123100\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:31:00,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123150\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:31:50,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123238\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:32:38,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123327\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:33:27,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123415\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:34:15,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123502\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:35:02,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123551\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:35:51,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123638\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:36:38,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123725\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:37:25,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123813\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:38:13,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123901\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:39:01,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_123949\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:39:49,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_124037\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:40:37,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_124125\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:41:25,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_124213\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:42:13,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_124301\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:43:01,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_124349\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:43:49,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_124436\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T12:44:36,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
